?gene	?label	?taxon_label
<http://www.informatics.jax.org/marker/MGI:3505689>	"Cdsn"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:99523>	"Prdx1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1915268>	"Col4a3bp"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:87868>	"Acads"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:894288>	"Sepp1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:96599>	"Itga1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1891150>	"Styx"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:104903>	"Gpc3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:97502>	"Pcmt1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2183426>	"Rspo1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:95411>	"Erbb3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1921448>	"Dtx2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1349410>	"Triobp"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:104790>	"Smyd1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:98914>	"Upk3a"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2652843>	"Mex3c"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:87937>	"Adrb1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1919711>	"Prcp"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2443868>	"Lipi"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:5000466>	"Anpep"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1099446>	"Synpo"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1196458>	"Scarb2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1343460>	"Gnpat"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1890773>	"Actn4"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1931307>	"Slc19a3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1098610>	"Psmc3ip"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88140>	"Bcl3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:97547>	"Pfkl"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1926080>	"Slc25a12"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1891340>	"Lpin1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1927803>	"Fcamr"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:106008>	"Anxa5"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2180756>	"Mchr1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:101780>	"Serpine2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1929988>	"Klf15"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:96777>	"Lgals1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88326>	"Cd27"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1341070>	"Fkbp8"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:107158>	"Sin3b"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:95485>	"Fasn"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2179326>	"Oxr1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:99420>	"Mc5r"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:95560>	"Flt3l"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:95634>	"Gad2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:107362>	"Stxbp3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88330>	"Cd37"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2679684>	"Mib2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1928897>	"Piwil1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:98821>	"Trf"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1201691>	"Rnf4"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:104744>	"Kcnj2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:106244>	"Tspyl2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:104686>	"Crkl"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:87999>	"Alox5"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88115>	"Atp5a1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88253>	"Car8"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1194488>	"Slc32a1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1860075>	"Ppt2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1922658>	"Dph3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:109175>	"Dab2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:96204>	"Hoxd12"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1344407>	"Zeb2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2145374>	"Dhx29"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:96770>	"Lef1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1916966>	"Trip13"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1346052>	"Apc2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:108476>	"Fzd3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:101898>	"Pou2f1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:107170>	"Ptpn22"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2677061>	"Dagla"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1855688>	"Vti1b"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:95521>	"Fgf7"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1930780>	"Myh10"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:98754>	"Timp3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1096317>	"Eef1a2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:102553>	"Crisp1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:98931>	"Ezr"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:109124>	"Vegfc"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1913806>	"Drap1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1917579>	"Gon4l"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1914440>	"Eif4e2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1342283>	"Slc12a7"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1889818>	"Tspan12"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1321159>	"Ppp2ca"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:103011>	"Ccr7"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2676840>	"Mir155"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1354702>	"Fbxl3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1929459>	"Rabgef1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1276110>	"Cldn2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1920150>	"Ndufv2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1270156>	"Sept4"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88139>	"Bcl2l1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:97352>	"Nkx3-1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88397>	"Chrm2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1860489>	"Ptbp2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88508>	"Crk"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2155936>	"Pask"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88109>	"Atp1b2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1330832>	"Masp2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1338076>	"Hivep2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1333854>	"Gab2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:104643>	"Pdcd2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1196288>	"Eif6"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2140361>	"Slc35d1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1097156>	"Ptgis"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1314872>	"Hipk2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2146785>	"Gpsm3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1861232>	"Clec4e"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:105049>	"P2ry1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:95842>	"Gsx1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1341163>	"Tacc3"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1351468>	"Clnk"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1861735>	"Tmeff2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:3036262>	"Plcl1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2156003>	"Snip1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1917057>	"Trim32"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1915115>	"Rgs10"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1346342>	"Clca1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1347465>	"Foxh1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1309480>	"Rtf1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:88446>	"Col11a1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:3606242>	"Nostrin"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1352756>	"Plcl2"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:1330848>	"Atp8a1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.informatics.jax.org/marker/MGI:2445053>	"Ccbe1"^^<http://www.w3.org/2001/XMLSchema#string>	"Mus musculus"^^<http://www.w3.org/2001/XMLSchema#string>
